A,B,C,D,Vth,exp_exact,exp_k1
2120,1922,2823,31,16769025,0,0
2125,2068,3021,4064,16769025,0,0
2841,3023,2217,1166,16769025,0,0
4042,2403,3791,1863,16769025,1,0
3956,2675,2351,2632,16769025,1,0
153,275,1068,1803,16769025,0,0
1942,3058,4009,2701,16769025,0,0
3651,2792,2054,3201,16769025,0,0
1698,3620,2043,625,16769025,0,0
2067,1608,3835,3592,16769025,1,0
733,3756,3362,1318,16769025,0,0
2607,1747,3061,3990,16769025,0,0
3799,3895,1541,1852,16769025,1,0
1321,874,1473,3446,16769025,0,0
3206,3460,2879,1970,16769025,0,0
1160,4027,2799,3672,16769025,0,0
1397,4016,3902,671,16769025,0,0
633,3909,790,3449,16769025,0,0
14,2245,3237,3690,16769025,0,0
2951,4064,2286,2253,16769025,1,0
3098,1527,2325,3643,16769025,0,0
3337,3195,3992,3418,16769025,1,1
296,2096,3073,3925,16769025,0,0
3180,3216,1458,1130,16769025,0,0
4033,3129,1800,3915,16769025,1,0
1033,3381,2197,1689,16769025,0,0
1042,2428,1521,1984,16769025,0,0
2293,2108,2074,27,16769025,0,0
1038,2167,3636,1926,16769025,0,0
3637,3094,517,2855,16769025,0,0
2425,3415,2262,1780,16769025,0,0
457,3178,2305,1643,16769025,0,0
155,1584,1388,1908,16769025,0,0
4060,3191,2975,2177,16769025,1,0
3392,1660,2437,3514,16769025,0,0
82,103,843,2584,16769025,0,0
2495,1976,83,3569,16769025,0,0
2338,3695,2403,3385,16769025,1,0
1805,3901,2490,3906,16769025,0,0
1014,4068,2161,3341,16769025,0,0
2041,8,508,480,16769025,0,0
2856,2415,1869,3765,16769025,0,0
2820,1269,2303,3189,16769025,0,0
1219,3858,1767,2151,16769025,0,0
1395,3084,1251,2182,16769025,0,0
3420,3710,2002,2040,16769025,1,0
3555,2480,937,2115,16769025,0,0
589,3116,3671,260,16769025,0,0
3401,3976,1634,1985,16769025,0,0
273,3486,3667,3779,16769025,0,0
352,3892,1044,2383,16769025,0,0
1046,652,680,220,16769025,0,0
1417,3138,1166,2055,16769025,0,0
3198,500,3178,929,16769025,0,0
454,3834,3694,4069,16769025,1,0
1769,1580,3236,558,16769025,0,0
764,2784,3984,3674,16769025,0,0
2028,516,4083,2823,16769025,0,0
2725,402,441,1783,16769025,0,0
2652,1390,2300,316,16769025,0,0
835,735,1684,3224,16769025,0,0
4056,3892,1439,212,16769025,0,0
1829,3511,744,399,16769025,0,0
3730,3113,2358,2186,16769025,0,0
2894,2981,2856,2850,16769025,0,0
1383,2390,3782,3626,16769025,1,0
1599,3682,144,42,16769025,0,0
904,2850,968,868,16769025,0,0
36,2578,2977,2508,16769025,0,0
1259,81,1912,2175,16769025,0,0
79,3675,1693,1769,16769025,0,0
245,3270,962,3389,16769025,0,0
999,467,3195,373,16769025,0,0
2388,2143,1684,1117,16769025,0,0
2584,1704,967,209,16769025,0,0
963,1075,2185,2173,16769025,0,0
3008,1215,538,2214,16769025,0,0
352,1214,1993,2844,16769025,0,0
3295,2812,1086,543,16769025,0,0
2936,4078,2776,2788,16769025,1,0
239,2768,1191,2106,16769025,0,0
2189,1986,3309,4073,16769025,1,0
2475,3769,3251,3671,16769025,1,1
937,208,1845,854,16769025,0,0
2191,3894,3759,2191,16769025,0,0
3712,4075,1760,3056,16769025,1,0
646,917,292,3768,16769025,0,0
2469,3930,522,3231,16769025,0,0
3308,3091,3042,2232,16769025,1,0
3722,3449,3138,1493,16769025,1,0
3722,2150,2250,3896,16769025,0,0
1727,3617,801,1339,16769025,0,0
2913,3400,2020,3913,16769025,1,0
2332,3885,3577,2156,16769025,1,0
3546,1654,3049,3933,16769025,1,0
1292,218,1186,3931,16769025,0,0
1020,388,3642,2035,16769025,0,0
3751,3806,3803,3186,16769025,1,1
1059,1009,142,1227,16769025,0,0
2986,524,3866,3590,16769025,0,0
1660,2581,4016,544,16769025,0,0
3822,513,1029,2333,16769025,0,0
413,3664,3748,4080,16769025,1,0
3196,3048,3327,2909,16769025,1,0
3129,1288,4018,1895,16769025,0,0
1820,2473,3970,1933,16769025,0,0
1664,1448,519,1494,16769025,0,0
3965,4080,956,1191,16769025,1,0
2563,122,3127,3814,16769025,0,0
2738,2339,3572,1892,16769025,0,0
3886,1936,2079,1823,16769025,0,0
3306,2071,559,2873,16769025,0,0
1093,83,2,3710,16769025,0,0
104,306,1331,2580,16769025,0,0
2713,2522,3097,1985,16769025,0,0
1628,2409,1527,2998,16769025,0,0
4009,1301,3879,3201,16769025,1,0
2037,2744,3031,486,16769025,0,0
3970,1332,791,1646,16769025,0,0
1443,2193,3538,3916,16769025,1,0
4,510,3284,2050,16769025,0,0
626,3785,3873,3717,16769025,0,0
2741,1100,3944,2707,16769025,0,0
2721,3645,2283,3292,16769025,1,0
2262,2486,1871,1478,16769025,0,0
3266,956,451,176,16769025,0,0
2451,2342,2832,2674,16769025,0,0
2353,3904,3118,1607,16769025,0,0
1489,3208,2932,3895,16769025,0,0
3749,1939,3926,2591,16769025,1,0
3214,108,1548,3229,16769025,0,0
865,626,2312,1623,16769025,0,0
2466,2975,3608,3649,16769025,1,0
3647,3948,770,3077,16769025,0,0
2906,2290,2237,3142,16769025,0,0
2719,2914,2712,4028,16769025,1,0
948,2808,2622,113,16769025,0,0
3740,807,1054,1723,16769025,0,0
2782,1759,2270,620,16769025,0,0
2273,1506,3309,4033,16769025,0,0
3022,237,581,3037,16769025,0,0
3510,1697,2920,3703,16769025,1,0
3258,1762,2880,1481,16769025,0,0
3835,4067,962,4078,16769025,1,0
1195,1569,3363,187,16769025,0,0
313,3466,2464,798,16769025,0,0
1192,3451,701,2035,16769025,0,0
3942,2012,2294,3852,16769025,0,0
2934,3066,3703,3194,16769025,1,0
3542,3028,1951,3272,16769025,1,0
1123,2831,1644,1072,16769025,0,0
748,3342,1029,2432,16769025,0,0
2470,3812,3820,2820,16769025,1,0
2823,3764,2673,3884,16769025,1,0
1421,3027,2500,721,16769025,0,0
3659,3696,3415,3554,16769025,1,1
401,1312,3076,3348,16769025,0,0
2343,59,3706,2185,16769025,0,0
3771,866,3772,285,16769025,0,0
1027,1775,3254,3400,16769025,0,0
2502,3999,3895,3607,16769025,1,1
1445,4092,1398,3278,16769025,0,0
3124,3756,2445,2058,16769025,0,0
3066,3720,3030,2112,16769025,1,0
3206,3228,3112,2064,16769025,1,1
3982,2472,711,42,16769025,0,0
3549,857,3034,559,16769025,0,0
3796,3275,1232,3524,16769025,1,0
3690,3768,154,1732,16769025,0,0
1903,3482,2642,3900,16769025,1,0
3812,3347,2479,2938,16769025,1,0
1739,3782,1505,3647,16769025,0,0
3345,4014,1784,439,16769025,0,0
1429,3174,3428,3568,16769025,0,0
3637,1444,978,789,16769025,0,0
3399,834,4025,3462,16769025,1,0
3322,1908,751,2874,16769025,0,0
682,2903,3510,1292,16769025,0,0
2591,2652,2531,3910,16769025,0,0
2680,2515,1964,2663,16769025,0,0
730,1362,2254,2284,16769025,0,0
1556,659,3981,1410,16769025,0,0
2459,2695,3833,3979,16769025,1,0
2061,1207,254,1866,16769025,0,0
4040,3676,1762,1737,16769025,1,0
1250,1001,174,3905,16769025,0,0
1107,2880,3097,637,16769025,0,0
1749,1771,3625,4062,16769025,1,0
2900,118,3161,2776,16769025,0,0
2497,382,1456,3281,16769025,0,0
2193,846,2656,1628,16769025,0,0
2729,473,2833,3005,16769025,0,0
3880,3806,1123,2497,16769025,1,0
1349,2479,1515,1112,16769025,0,0
3218,1582,615,3164,16769025,0,0
2607,3344,3963,2031,16769025,0,0
3789,1110,3675,3418,16769025,0,0
1765,4041,2252,2168,16769025,0,0
3335,2223,2985,960,16769025,0,0
836,1218,2402,1150,16769025,0,0
3115,1597,137,552,16769025,0,0
156,2038,1238,459,16769025,0,0
899,3364,2203,2976,16769025,0,0
2971,2223,1483,519,16769025,0,0
1517,215,639,4034,16769025,0,0
2979,3304,3143,1386,16769025,0,0
3398,655,3130,1908,16769025,0,0
4012,3443,2951,1002,16769025,1,0
2894,2297,3907,103,16769025,0,0
3462,1790,3606,3574,16769025,1,0
175,314,2872,2653,16769025,0,0
1347,826,2959,1183,16769025,0,0
2936,1981,1394,724,16769025,0,0
2888,2227,3184,3869,16769025,1,0
405,104,405,1188,16769025,0,0
2238,4005,3051,3840,16769025,1,0
2983,4036,3456,1980,16769025,1,0
3349,160,1589,1656,16769025,0,0
3699,3378,2998,1613,16769025,1,0
444,3316,3272,2887,16769025,0,0
1650,3126,1764,2685,16769025,0,0
363,3513,3841,4050,16769025,1,0
1540,2644,3607,3520,16769025,0,0
2208,3032,184,1287,16769025,0,0
3642,18,3682,3895,16769025,0,0
1375,443,3590,2975,16769025,0,0
4087,811,2448,3340,16769025,0,0
3516,1342,1946,1095,16769025,0,0
1813,658,3123,910,16769025,0,0
3637,1206,3495,1621,16769025,0,0
2478,3374,1871,2305,16769025,0,0
3606,2529,693,2916,16769025,0,0
145,3219,1514,94,16769025,0,0
2691,4059,2514,3523,16769025,1,0
3726,3955,1738,3889,16769025,1,0
482,548,514,1741,16769025,0,0
3443,3893,3050,1301,16769025,1,0
1742,324,1773,3100,16769025,0,0
1170,25,3098,464,16769025,0,0
20,1292,3472,2921,16769025,0,0
979,2250,3515,3752,16769025,0,0
642,4079,1908,854,16769025,0,0
2370,2999,2107,732,16769025,0,0
3340,1129,214,2781,16769025,0,0
822,3753,4002,3053,16769025,0,0
1140,355,3538,1753,16769025,0,0
2171,902,3945,3755,16769025,1,0
3295,1861,393,1446,16769025,0,0
2488,2745,3039,3271,16769025,1,0
1597,1882,391,668,16769025,0,0
295,1815,2636,1737,16769025,0,0
2155,4079,3478,2667,16769025,1,0
4079,328,2202,1365,16769025,0,0
1879,3705,2484,3949,16769025,1,0
1941,1689,3965,3661,16769025,1,0
3723,1789,3146,3213,16769025,0,0
2615,3786,1886,3640,16769025,0,0
2543,221,3153,3564,16769025,0,0
2533,533,1403,1807,16769025,0,0
3660,3882,794,873,16769025,0,0
3802,3484,1232,3233,16769025,1,0
1262,3830,2431,2606,16769025,0,0
909,3935,3994,3303,16769025,1,0
3397,4072,3866,1692,16769025,1,0
2970,4031,527,46,16769025,0,0
2586,1612,1656,2958,16769025,0,0
1241,3560,200,2121,16769025,0,0
2289,3908,3706,853,16769025,0,0
1095,3991,359,2294,16769025,0,0
4015,1764,3985,3173,16769025,1,0
2819,3070,1938,1374,16769025,0,0
139,175,3831,3730,16769025,0,0
3051,4020,2694,2784,16769025,1,0
2117,3168,2743,3830,16769025,1,0
3380,1515,2642,2110,16769025,0,0
598,546,2292,22,16769025,0,0
1054,512,4067,3990,16769025,0,0
202,3655,33,2261,16769025,0,0
2857,697,3787,1710,16769025,0,0
3769,1339,804,2460,16769025,0,0
540,1551,512,1728,16769025,0,0
949,3027,301,847,16769025,0,0
2688,740,2792,2397,16769025,0,0
327,2419,1400,2000,16769025,0,0
2849,1615,3700,3289,16769025,1,0
2651,3219,738,2336,16769025,0,0
3078,2629,2322,3737,16769025,1,0
1136,858,1191,3080,16769025,0,0
1498,2906,2156,3990,16769025,0,0
202,2010,2641,3861,16769025,0,0
3804,3735,1810,2934,16769025,1,0
1318,2594,1096,825,16769025,0,0
1368,1536,619,3102,16769025,0,0
3003,2665,2772,3163,16769025,1,0
1331,2411,983,3712,16769025,0,0
2147,960,556,3037,16769025,0,0
776,678,516,2118,16769025,0,0
2456,2449,3775,1854,16769025,0,0
3818,1830,2222,4042,16769025,0,0
3542,1815,4009,2697,16769025,1,0
797,2173,3024,1432,16769025,0,0
970,1575,3948,3861,16769025,1,0
2760,1409,3684,3495,16769025,0,0
3090,1399,1040,1867,16769025,0,0
424,1771,2438,2201,16769025,0,0
3722,2719,1654,1767,16769025,0,0
2181,1513,3828,682,16769025,0,0
3319,3821,3323,1231,16769025,1,0
2018,257,786,211,16769025,0,0
3164,1071,3976,3512,16769025,1,0
1578,3384,1855,2631,16769025,0,0
1926,3216,3041,3476,16769025,0,0
2937,415,1773,1232,16769025,0,0
1601,159,3461,807,16769025,0,0
843,2287,1568,42,16769025,0,0
1581,1328,686,3974,16769025,0,0
2396,3748,2769,2814,16769025,1,0
3071,2193,3947,3233,16769025,1,0
1492,1690,201,897,16769025,0,0
28,2265,365,2284,16769025,0,0
3579,2605,2921,3607,16769025,1,0
2037,3911,3394,2627,16769025,1,0
2709,3314,1081,1632,16769025,0,0
1333,3918,2789,3337,16769025,0,0
312,3825,2771,979,16769025,0,0
3797,3762,2700,1620,16769025,1,0
40,1873,390,3562,16769025,0,0
825,3178,890,599,16769025,0,0
3719,3618,1336,2637,16769025,1,0
4017,3520,650,4047,16769025,1,0
3690,2432,2386,1459,16769025,0,0
3387,1738,2026,2305,16769025,0,0
2171,3256,3738,457,16769025,0,0
3530,64,564,130,16769025,0,0
688,1991,3737,579,16769025,0,0
2133,2592,3568,4005,16769025,1,0
2943,3566,2527,2484,16769025,1,0
3737,3899,2106,1125,16769025,1,0
3749,3364,2730,1148,16769025,0,0
3975,2427,1770,4026,16769025,1,0
3684,1347,3970,3709,16769025,1,0
3028,2022,14,1184,16769025,0,0
1264,2191,3463,1511,16769025,0,0
3363,2313,3394,2667,16769025,1,0
531,1592,892,2635,16769025,0,0
2731,2630,2710,1138,16769025,0,0
3139,504,2242,3845,16769025,0,0
1022,3867,1459,2194,16769025,0,0
3127,1158,3345,3930,16769025,0,0
3574,3312,826,2296,16769025,0,0
702,362,2048,1618,16769025,0,0
2262,3606,1555,2050,16769025,0,0
2874,1897,214,732,16769025,0,0
3098,2498,2276,3967,16769025,0,0
2281,3231,2968,1393,16769025,0,0
2095,105,479,1598,16769025,0,0
3710,798,1003,2013,16769025,0,0
1251,728,2974,2877,16769025,0,0
1172,3892,1779,127,16769025,0,0
1111,2329,3250,2535,16769025,0,0
2966,2459,3340,3210,16769025,1,0
1984,1537,1125,2979,16769025,0,0
3856,2531,2622,2675,16769025,1,0
244,3070,3311,2144,16769025,0,0
2430,4014,2636,2663,16769025,1,0
2127,3512,2498,3723,16769025,1,0
3126,3166,2598,1168,16769025,0,0
3554,3844,2032,1531,16769025,1,0
3610,3506,2279,2312,16769025,1,0
4020,1734,1047,3894,16769025,0,0
681,68,4064,3125,16769025,0,0
4047,188,3229,745,16769025,0,0
3124,3225,1781,3760,16769025,1,0
1626,3370,1155,3272,16769025,0,0
3753,3985,626,3665,16769025,1,0
2746,2240,735,1962,16769025,0,0
2872,2075,941,755,16769025,0,0
2201,3754,882,3146,16769025,0,0
3608,457,119,3672,16769025,0,0
3001,2881,3308,2844,16769025,1,0
768,2146,3885,3413,16769025,0,0
734,619,2610,3520,16769025,0,0
1992,3262,910,1234,16769025,0,0
3148,2005,4059,2576,16769025,0,0
3574,1559,3631,821,16769025,0,0
3519,2373,3002,1541,16769025,0,0
3752,1184,3767,3271,16769025,0,0
1756,574,3535,272,16769025,0,0
797,2261,3752,3988,16769025,0,0
3434,2277,2395,3738,16769025,1,0
2682,1033,706,3156,16769025,0,0
1843,3589,2508,4048,16769025,0,0
3139,2287,1219,836,16769025,0,0
3542,3869,1820,1686,16769025,1,0
1784,929,575,1482,16769025,0,0
2472,2241,845,795,16769025,0,0
23,370,3918,3739,16769025,0,0
1634,2330,2624,3630,16769025,0,0
390,1704,1296,1226,16769025,0,0
2642,232,3008,3790,16769025,0,0
3911,2910,2192,2848,16769025,1,0
2113,3612,3723,2917,16769025,1,0
1428,3514,1738,3305,16769025,0,0
4021,3694,980,1957,16769025,1,0
1270,2066,68,4066,16769025,0,0
3191,1774,888,1057,16769025,0,0
2002,1376,3470,3493,16769025,0,0
1485,2331,210,2574,16769025,0,0
2496,1952,3976,3650,16769025,1,0
2070,3677,3811,999,16769025,0,0
2426,1809,3435,2387,16769025,0,0
4080,3836,934,2801,16769025,1,0
2380,1819,3571,1937,16769025,0,0
3051,3820,1790,3419,16769025,1,0
1771,2096,3649,3577,16769025,0,0
531,1472,741,3173,16769025,0,0
503,2601,1531,531,16769025,0,0
383,1102,555,1723,16769025,0,0
1902,3724,1881,938,16769025,0,0
3356,2833,3402,2311,16769025,1,0
1732,107,2433,221,16769025,0,0
3078,903,834,849,16769025,0,0
3238,3235,631,3856,16769025,0,0
2680,1887,3795,3086,16769025,0,0
133,1380,3144,1416,16769025,0,0
1805,1129,2607,226,16769025,0,0
3761,4001,1633,1053,16769025,0,0
3768,3624,1703,1831,16769025,1,0
2576,3948,2914,3053,16769025,1,0
750,3764,1048,3694,16769025,0,0
591,3357,4009,4067,16769025,1,0
3917,3073,4001,3484,16769025,1,1
3431,565,3826,1607,16769025,0,0
1506,3,278,1867,16769025,0,0
904,3555,1586,2860,16769025,0,0
2486,4019,1735,3904,16769025,0,0
2369,3123,1581,1804,16769025,0,0
533,1148,1253,3544,16769025,0,0
2678,531,1070,572,16769025,0,0
3514,2791,336,1107,16769025,0,0
1386,1258,3296,1144,16769025,0,0
3232,1472,3585,428,16769025,0,0
2176,3945,2693,3293,16769025,1,0
2005,4045,2553,3553,16769025,1,0
1304,829,3387,2890,16769025,0,0
3734,1052,2937,519,16769025,0,0
828,1460,3865,4026,16769025,1,0
2888,3904,1058,3810,16769025,0,0
3366,3574,2645,2790,16769025,1,0
2326,3834,3140,2501,16769025,1,0
3561,1498,3936,2241,16769025,0,0
851,373,3914,732,16769025,0,0
1122,2516,365,426,16769025,0,0
1634,2064,3257,3163,16769025,0,0
3620,2767,1798,2904,16769025,0,0
3058,755,1932,2892,16769025,0,0
2836,998,3855,3789,16769025,1,0
341,502,496,3006,16769025,0,0
3256,2002,2698,3836,16769025,1,0
3023,3739,1972,2699,16769025,0,0
4012,3420,1715,22,16769025,0,0
3690,849,1596,1977,16769025,0,0
2417,415,1002,1276,16769025,0,0
3798,3826,1151,1942,16769025,0,0
3329,1913,2418,1361,16769025,0,0
1030,1529,80,1484,16769025,0,0
1245,3871,3926,521,16769025,0,0
3914,425,3703,10,16769025,0,0
1071,2421,446,3516,16769025,0,0
2613,2714,3851,3655,16769025,1,0
3622,2050,681,22,16769025,0,0
346,2861,3990,2827,16769025,0,0
1201,1460,421,1156,16769025,0,0
3364,3473,2475,2428,16769025,1,0
4069,3191,3026,1590,16769025,1,0
3387,2111,2334,1335,16769025,0,0
746,3853,3098,744,16769025,0,0
1811,2125,3033,599,16769025,0,0
3610,3715,1532,1664,16769025,0,0
1101,2,3486,881,16769025,0,0
1187,4029,183,2251,16769025,0,0
1943,230,3541,3765,16769025,0,0
3653,176,2697,1336,16769025,0,0
4037,2162,3691,2615,16769025,1,0
1767,15,3799,903,16769025,0,0
3734,1780,3295,3319,16769025,1,0
1046,2718,1997,691,16769025,0,0
3388,344,3576,2125,16769025,0,0
519,1060,2071,1260,16769025,0,0
1875,3425,216,1141,16769025,0,0
291,812,2574,2413,16769025,0,0
3475,1042,3082,844,16769025,0,0
3966,562,3651,3867,16769025,0,0
2063,634,2774,2551,16769025,0,0
3569,1899,178,2478,16769025,0,0
2629,3827,2170,2327,16769025,0,0
3162,2639,2557,1922,16769025,0,0
3235,1088,4087,3690,16769025,1,0
529,3803,2582,1068,16769025,0,0
3377,705,3442,71,16769025,0,0
1326,1538,2561,3793,16769025,0,0
3100,3043,709,3576,16769025,0,0
3939,3736,1102,3111,16769025,1,0
657,1584,3193,3618,16769025,0,0
1054,1019,3131,2290,16769025,0,0
3565,305,1146,1830,16769025,0,0
2107,2014,92,2269,16769025,0,0
3530,1130,3907,3584,16769025,1,0
3430,2296,3365,807,16769025,0,0
643,1300,2914,983,16769025,0,0
116,3331,2435,2596,16769025,0,0
1393,4064,3965,3967,16769025,1,0
2257,3508,2765,3311,16769025,1,0
1891,1323,3332,3198,16769025,0,0
2182,2678,3640,3437,16769025,1,0
1385,493,3925,264,16769025,0,0
3312,816,375,3710,16769025,0,0
1179,1596,4092,531,16769025,0,0
1821,2236,3695,3437,16769025,1,0
558,859,1341,483,16769025,0,0
55,1289,1606,542,16769025,0,0
3006,3360,1130,3426,16769025,0,0
2769,1673,2828,643,16769025,0,0
1985,3898,2444,3694,16769025,0,0
2679,3942,2668,2663,16769025,1,0
2191,3700,3047,1338,16769025,0,0
3112,1598,1911,4017,16769025,0,0
2555,3396,3097,339,16769025,0,0
524,1311,1092,1112,16769025,0,0
3519,2837,2103,3227,16769025,1,0
2,4050,2809,667,16769025,0,0
178,365,703,460,16769025,0,0
1605,959,1921,2092,16769025,0,0
1112,3533,4060,2998,16769025,0,0
1692,1206,1814,624,16769025,0,0
2114,3201,3556,2814,16769025,1,0
3622,98,1540,1050,16769025,0,0
1255,2171,3933,3572,16769025,1,0
1657,410,3971,4053,16769025,1,0
2962,4039,3212,672,16769025,0,0
2034,1056,3601,4060,16769025,0,0
3950,2664,222,3598,16769025,0,0
1827,2286,1172,1139,16769025,0,0
3087,2689,2854,480,16769025,0,0
1792,2869,2275,214,16769025,0,0
3728,3961,3081,815,16769025,1,0
1456,2731,555,198,16769025,0,0
383,2525,3902,4050,16769025,1,0
1696,761,3000,1135,16769025,0,0
3691,2801,1744,2225,16769025,0,0
3894,3561,3696,1716,16769025,1,0
3958,1538,3284,1336,16769025,0,0
342,1696,2262,1793,16769025,0,0
2221,1970,2555,3856,16769025,0,0
1547,1182,2052,624,16769025,0,0
1477,696,3215,805,16769025,0,0
3169,1292,3340,3796,16769025,1,0
3732,19,2197,3753,16769025,0,0
2069,60,3351,3224,16769025,0,0
3043,2108,3971,3225,16769025,1,0
3003,1623,4060,2929,16769025,0,0
2394,3828,3483,1817,16769025,0,0
2750,2399,367,3780,16769025,0,0
3701,3620,888,3801,16769025,1,0
1820,2814,3940,4022,16769025,1,0
2591,3515,3814,686,16769025,0,0
3478,3954,3490,530,16769025,0,0
3386,2580,4010,2997,16769025,1,0
3984,4018,3015,1626,16769025,1,0
854,3711,3040,1174,16769025,0,0
4010,4054,548,928,16769025,0,0
3115,2434,1289,996,16769025,0,0
770,2563,3799,3998,16769025,1,0
1152,3383,1436,2460,16769025,0,0
196,2514,133,1389,16769025,0,0
2300,2577,2003,2596,16769025,0,0
3091,3459,699,883,16769025,0,0
144,1831,4027,1294,16769025,0,0
2078,3885,1150,3246,16769025,0,0
2211,3481,2276,926,16769025,0,0
3814,2960,2836,4013,16769025,1,0
1069,1485,135,3363,16769025,0,0
3411,775,4002,1604,16769025,0,0
3457,1771,2926,3800,16769025,1,0
246,3621,1719,1856,16769025,0,0
3746,2502,2186,907,16769025,0,0
2381,2897,3761,3232,16769025,1,0
528,3671,613,1595,16769025,0,0
3833,1438,4031,3047,16769025,1,0
3426,987,642,986,16769025,0,0
1655,1414,4091,3850,16769025,1,0
465,1606,2082,3673,16769025,0,0
2953,3392,1421,1797,16769025,0,0
2962,3579,1919,406,16769025,0,0
3132,2677,1855,2175,16769025,0,0
2179,1313,691,4093,16769025,0,0
2527,356,3558,3882,16769025,0,0
2491,3255,2946,2940,16769025,1,0
745,4002,229,1089,16769025,0,0
567,3290,2458,3874,16769025,0,0
2316,1016,1928,2023,16769025,0,0
2769,3912,2064,3831,16769025,1,0
2664,4060,1491,3994,16769025,1,0
2943,1722,229,3281,16769025,0,0
2113,3106,3619,2819,16769025,0,0
2194,3458,2551,3600,16769025,1,0
2389,2253,398,3025,16769025,0,0
2856,3708,3425,2669,16769025,1,0
3869,1708,3911,3584,16769025,1,0
2527,3946,3581,2708,16769025,1,0
1497,1797,2627,2152,16769025,0,0
2275,3510,2121,2177,16769025,0,0
1734,3472,207,2134,16769025,0,0
151,3062,3765,2328,16769025,0,0
3307,2386,4045,3046,16769025,1,0
1188,1661,2327,1441,16769025,0,0
2185,530,1352,460,16769025,0,0
3108,1266,2693,3558,16769025,0,0
2762,1855,1042,623,16769025,0,0
3992,1679,2238,905,16769025,0,0
3810,3029,3230,1619,16769025,1,0
3662,2107,3310,2736,16769025,1,0
2280,3419,3873,3447,16769025,1,1
3752,4046,2219,1261,16769025,1,0
743,1043,4003,3156,16769025,0,0
3962,2658,3127,1964,16769025,0,0
3698,3626,2659,2349,16769025,1,0
3828,3340,1475,2699,16769025,0,0
812,761,953,232,16769025,0,0
2056,3817,3818,3018,16769025,1,0
4004,2258,2282,3462,16769025,1,0
